QUANTIDADE_NF,PESO_TOTAL,QUDE_ITENS,VALOR_TOTAL,CIDADE,COD_ROTA,ROTA,DIA_SEMANA,MES,SEMANA
1,"59,317",16,"6395,96",Terra Roxa,9,GUAIRA,SÁBADO,6,1
5,"1008,57",31,16526,GUAIRA,9,GUAIRA,SÁBADO,6,2
9,"1150,0946",30,"8045,56",GUAIRA,9,GUAIRA,QUINTA-FEIRA,6,2
1,"17,7918",2,"569,89",MARIPA,9,GUAIRA,QUINTA-FEIRA,6,2
1,"22,26",1,"743,89",MARIPA,9,GUAIRA,SÁBADO,6,2
10,"1461,8208",96,"18089,19",PALOTINA,9,GUAIRA,SÁBADO,6,2
23,"3970,0856",191,"22538,15",PALOTINA,9,GUAIRA,QUINTA-FEIRA,6,2
1,"87,48",1,"4558,47",Palotina,9,GUAIRA,SÁBADO,6,2
11,"1553,1548",143,"13182,29",TERRA ROXA,9,GUAIRA,QUINTA-FEIRA,6,2
3,"721,1094",12,"3693,09",TERRA ROXA,9,GUAIRA,SÁBADO,6,2
1,"47,727",5,"1703,72",Terra Roxa,9,GUAIRA,SÁBADO,6,2
3,"641,9436",4,"1599,66",GUAIRA,9,GUAIRA,SÁBADO,6,3
4,"664,778",34,"10704,78",GUAIRA,9,GUAIRA,SEXTA-FEIRA,6,3
18,"3224,5803",181,"25936,48",GUAIRA,9,GUAIRA,QUINTA-FEIRA,6,3
1,"73,98",18,"773,38",Guaíra,9,GUAIRA,QUINTA-FEIRA,6,3
3,"740,387",16,"5312,9",MARIPA,9,GUAIRA,QUARTA-FEIRA,6,3
3,"346,098",7,"2304,93",PALOTINA,9,GUAIRA,SÁBADO,6,3
11,"2691,1956",35,"8455,9",PALOTINA,9,GUAIRA,QUARTA-FEIRA,6,3
2,"3768,5793",108,"22695,68",PALOTINA,9,GUAIRA,SEXTA-FEIRA,6,3
8,"2861,9496",73,"20041,79",TERRA ROXA,9,GUAIRA,QUINTA-FEIRA,6,3
2,"1693,2805",25,"8307,89",TERRA ROXA,9,GUAIRA,SEXTA-FEIRA,6,3
17,"4509,5212",98,"22087,44",TERRA ROXA,9,GUAIRA,QUARTA-FEIRA,6,3
1,3,1,"129,36",Terra Roxa,9,GUAIRA,SÁBADO,6,3
2,"226,4352",27,"1494,13",Terra Roxa,9,GUAIRA,QUARTA-FEIRA,6,3
3,"1177,0404",55,"4579,34",GUAIRA,9,GUAIRA,TERÇA-FEIRA,6,4
20,"4749,0844",151,"69707,47",GUAIRA,9,GUAIRA,SÁBADO,6,4
12,"4346,2184",70,"23542,06",GUAIRA,9,GUAIRA,QUINTA-FEIRA,6,4
1,"4,186",2,"53,13",Guaíra,9,GUAIRA,SÁBADO,6,4
6,"387,5512",70,"5967,21",MARIPA,9,GUAIRA,QUINTA-FEIRA,6,4
1,"23,5",3,"788,94",MARIPA,9,GUAIRA,SÁBADO,6,4
20,"7081,785",126,"17456,62",PALOTINA,9,GUAIRA,QUINTA-FEIRA,6,4
5,"375,2058",115,"5900,97",PALOTINA,9,GUAIRA,TERÇA-FEIRA,6,4
10,"999,0392",58,"11431,51",PALOTINA,9,GUAIRA,SÁBADO,6,4
9,"8656,4836",103,"239826,03",Palotina,9,GUAIRA,SEXTA-FEIRA,6,4
9,"9258,0782",171,"192154,89",Palotina,9,GUAIRA,SÁBADO,6,4
7,"2355,1968",54,"18297,07",TERRA ROXA,9,GUAIRA,TERÇA-FEIRA,6,4
6,"207,201",25,"1638,23",TERRA ROXA,9,GUAIRA,SÁBADO,6,4
8,"944,2353",86,"7254,58",TERRA ROXA,9,GUAIRA,QUINTA-FEIRA,6,4
1,"32,076",6,"518,03",Terra Roxa,9,GUAIRA,TERÇA-FEIRA,6,4
2,"29,3592",6,"321,32",Terra Roxa,9,GUAIRA,SÁBADO,6,4
4,"883,2092",88,"7916,36",PALOTINA,9,GUAIRA,SEGUNDA-FEIRA,6,5
2,"72,696",5,"3767,05",Palotina,9,GUAIRA,SEGUNDA-FEIRA,6,5
5,"531,324",41,"6027,61",GUAIRA,9,GUAIRA,QUINTA-FEIRA,7,1
1,"152,1142",10,"790,31",MARIPA,9,GUAIRA,QUINTA-FEIRA,7,1
26,"6641,3922",111,"42461,77",PALOTINA,9,GUAIRA,QUINTA-FEIRA,7,1
1,"36,792",1,"460,58",Palotina,9,GUAIRA,QUINTA-FEIRA,7,1
9,"1260,701",39,"10972,8",TERRA ROXA,9,GUAIRA,QUINTA-FEIRA,7,1
1,"894,434",51,"5169,13",TURVO,32,GUARAPUAVA,TERÇA-FEIRA,4,0
15,"720,0618",89,"9776,88",GUARAPUAVA,32,GUARAPUAVA,SÁBADO,4,1
15,"1988,5634",143,"14978,35",GUARAPUAVA,32,GUARAPUAVA,QUARTA-FEIRA,4,1
5,"797,7666",57,"27091,81",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,4,1
9,"1274,609",48,"13698,05",PINHAO,32,GUARAPUAVA,QUARTA-FEIRA,4,1
7,"1172,5491",94,"7019,08",TURVO,32,GUARAPUAVA,QUARTA-FEIRA,4,1
4,"224,853",67,"5854,63",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUARTA-FEIRA,4,2
1,"17,573",4,"725,22",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,SEXTA-FEIRA,4,2
1,"228,6634",31,"3882,07",GOIOXIM,32,GUARAPUAVA,SEXTA-FEIRA,4,2
7,"1163,1322",23,"22212,11",GUARAPUAVA,32,GUARAPUAVA,QUARTA-FEIRA,4,2
23,"4147,7013",284,"106109,95",GUARAPUAVA,32,GUARAPUAVA,SEXTA-FEIRA,4,2
1,0,1,"456,96",Guarapuava,32,GUARAPUAVA,QUARTA-FEIRA,4,2
1,"29,9968",11,"294,22",Guarapuava,32,GUARAPUAVA,SEXTA-FEIRA,4,2
6,"85,2592",24,"1450,97",PINHAO,32,GUARAPUAVA,QUARTA-FEIRA,4,2
5,"209,4518",24,"4233,66",PINHAO,32,GUARAPUAVA,SEXTA-FEIRA,4,2
1,"24,94",7,"422,6",TURVO,32,GUARAPUAVA,QUARTA-FEIRA,4,2
7,"850,1248",33,"5191,49",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUARTA-FEIRA,4,3
2,"194,432",13,"3051,02",GOIOXIM,32,GUARAPUAVA,QUINTA-FEIRA,4,3
51,"10184,4994",429,"120214,15",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,4,3
10,"1119,3798",48,"10280,48",PINHAO,32,GUARAPUAVA,QUINTA-FEIRA,4,3
4,"681,5208",72,"7039,26",TURVO,32,GUARAPUAVA,QUARTA-FEIRA,4,3
5,"377,0126",88,"7061,14",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUINTA-FEIRA,4,4
2,"5,7568",17,"119,21",CAMPINA DO SIMÃO,32,GUARAPUAVA,QUINTA-FEIRA,4,4
13,"1616,571",179,"26087,61",GOIOXIM,32,GUARAPUAVA,QUINTA-FEIRA,4,4
39,"7082,9194",353,"57116,46",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,4,4
48,"7125,3652",750,"127805,8",GUARAPUAVA,32,GUARAPUAVA,SEXTA-FEIRA,4,4
6,"1490,4972",256,"31422,18",GUARAPUAVA,32,GUARAPUAVA,SÁBADO,4,4
2,"255,8486",60,"1915,77",Guarapuava,32,GUARAPUAVA,SEXTA-FEIRA,4,4
1,"4,536",1,"57,68",Guarapuava,32,GUARAPUAVA,QUINTA-FEIRA,4,4
2,"262,016",8,"1390,81",PINHAO,32,GUARAPUAVA,SEXTA-FEIRA,4,4
3,"203,4388",10,"1807,12",PINHAO,32,GUARAPUAVA,QUINTA-FEIRA,4,4
1,"337,365",5,"2610,99",TURVO,32,GUARAPUAVA,QUARTA-FEIRA,4,4
11,"2837,1087",53,"26623,17",TURVO,32,GUARAPUAVA,QUINTA-FEIRA,4,4
1,"18,4326",11,"478,58",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUARTA-FEIRA,4,5
76,"10489,3348",547,"170779,4",GUARAPUAVA,32,GUARAPUAVA,QUARTA-FEIRA,4,5
2,"113,341",18,"1782,41",Guarapuava,32,GUARAPUAVA,QUARTA-FEIRA,4,5
12,"761,7904",180,"10607,3",PINHAO,32,GUARAPUAVA,QUARTA-FEIRA,4,5
2,"130,29",3,"6796,1",TURVO,32,GUARAPUAVA,QUARTA-FEIRA,4,5
4,"373,4219",58,"4729,46",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUINTA-FEIRA,5,1
2,"163,0204",19,"1635,31",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,SEGUNDA-FEIRA,5,1
1,"173,971",12,"929,73",CAMPINA DO SIMÃO,32,GUARAPUAVA,SEGUNDA-FEIRA,5,1
1,630,1,1134,GOIOXIM,32,GUARAPUAVA,QUINTA-FEIRA,5,1
20,"1636,8483",212,"20924,47",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,5,1
12,"2101,8817",144,"28104,91",GUARAPUAVA,32,GUARAPUAVA,SEGUNDA-FEIRA,5,1
2,"1921,3432",42,"108111,4",GUARAPUAVA,32,GUARAPUAVA,SÁBADO,5,1
6,"955,4786",24,"3882,37",PINHAO,32,GUARAPUAVA,SEGUNDA-FEIRA,5,1
5,"3455,6668",34,"8576,73",PINHAO,32,GUARAPUAVA,QUINTA-FEIRA,5,1
13,"1889,7703",176,"12247,42",TURVO,32,GUARAPUAVA,QUINTA-FEIRA,5,1
1,"21,556",2,"674,2",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUARTA-FEIRA,5,2
3,"270,2814",28,"2459,13",Boa Ventura de São Roque,32,GUARAPUAVA,SÁBADO,5,2
1,"51,8221",17,"1199,59",Campina do Simão,32,GUARAPUAVA,SÁBADO,5,2
3,"828,739",68,"5967,75",Campina do Simão,32,GUARAPUAVA,SEGUNDA-FEIRA,5,2
12,"2007,7174",63,"11726,78",GUARAPUAVA,32,GUARAPUAVA,SÁBADO,5,2
10,"3636,1875",151,"74615,24",GUARAPUAVA,32,GUARAPUAVA,SEXTA-FEIRA,5,2
31,"4729,5044",279,"34170,78",GUARAPUAVA,32,GUARAPUAVA,QUARTA-FEIRA,5,2
2,"10,042",2,"676,9",Guarapuava,32,GUARAPUAVA,SÁBADO,5,2
3,"747,7166",13,"2213,33",PINHAO,32,GUARAPUAVA,SÁBADO,5,2
9,"1732,4524",68,"21789,34",PINHAO,32,GUARAPUAVA,QUARTA-FEIRA,5,2
6,"1153,8963",100,"9596,01",TURVO,32,GUARAPUAVA,SÁBADO,5,2
1,"22,344",2,"364,63",TURVO,32,GUARAPUAVA,QUARTA-FEIRA,5,2
15,"1463,8315",211,"14096,25",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUINTA-FEIRA,5,3
2,"129,24",3,"1246,02",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,SÁBADO,5,3
2,"142,272",10,"1858,11",Boa Ventura de São Roque,32,GUARAPUAVA,QUINTA-FEIRA,5,3
11,"2141,0626",134,"21282,62",GOIOXIM,32,GUARAPUAVA,SÁBADO,5,3
28,"4293,7718",642,"73130,95",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,5,3
29,"7982,7251",263,"116770,77",GUARAPUAVA,32,GUARAPUAVA,SÁBADO,5,3
5,"343,5623",35,"2395,22",Guarapuava,32,GUARAPUAVA,QUINTA-FEIRA,5,3
2,"117,3662",23,"972,98",Guarapuava,32,GUARAPUAVA,SÁBADO,5,3
2,"72,8748",11,"1280,76",PINHAO,32,GUARAPUAVA,SÁBADO,5,3
6,"354,7897",31,"2374,74",PINHAO,32,GUARAPUAVA,QUINTA-FEIRA,5,3
5,"2357,4759",37,"18113,41",TURVO,32,GUARAPUAVA,SÁBADO,5,3
11,"2420,9776",54,"13062,8",TURVO,32,GUARAPUAVA,QUINTA-FEIRA,5,3
32,"1646724,265",507,"131590,18",GUARAPUAVA,32,GUARAPUAVA,SÁBADO,5,4
24,"4444,6988",175,"28009,22",GUARAPUAVA,32,GUARAPUAVA,QUARTA-FEIRA,5,4
4,"558,86",6,"1258,29",Guarapuava,32,GUARAPUAVA,QUARTA-FEIRA,5,4
1,"213,606",9,"4715,67",Guarapuava,32,GUARAPUAVA,SÁBADO,5,4
1,"62,2464",9,"814,32",PINHAO,32,GUARAPUAVA,SÁBADO,5,4
23,"3344,1786",179,"25129,84",PINHAO,32,GUARAPUAVA,QUARTA-FEIRA,5,4
3,"397,2888",80,"4915,68",TURVO,32,GUARAPUAVA,SÁBADO,5,4
1,"1,562",3,"94,35",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,SÁBADO,5,5
2,"58,5757",21,"944,77",CAMPINA DO SIMÃO,32,GUARAPUAVA,SÁBADO,5,5
8,"1478,71",78,"12619,52",GOIOXIM,32,GUARAPUAVA,SÁBADO,5,5
34,"5740,5628",123,"42817,57",GUARAPUAVA,32,GUARAPUAVA,SÁBADO,5,5
15,"3068,4533",167,"84463,23",GUARAPUAVA,32,GUARAPUAVA,SEXTA-FEIRA,5,5
4,"503,1267",30,"1705,26",PINHAO,32,GUARAPUAVA,SÁBADO,5,5
5,"673,1343",13,"4015,56",TURVO,32,GUARAPUAVA,SÁBADO,5,5
1,"13,9112",12,"662,13",Boa Ventura de São Roque,32,GUARAPUAVA,QUARTA-FEIRA,6,1
23,"1804,5415",227,"26042,94",GUARAPUAVA,32,GUARAPUAVA,QUARTA-FEIRA,6,1
17,"6652,7624",203,"131176,56",GUARAPUAVA,32,GUARAPUAVA,SEXTA-FEIRA,6,1
1,"548,2",2,"937,6",Guarapuava,32,GUARAPUAVA,QUARTA-FEIRA,6,1
3,"79,1892",6,"3225,15",PINHAO,32,GUARAPUAVA,QUARTA-FEIRA,6,1
3,"142,8624",10,"1853,03",TURVO,32,GUARAPUAVA,QUARTA-FEIRA,6,1
1,"598,01",8,"1806,43",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUINTA-FEIRA,6,2
2,"148,365",13,"1011,28",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,TERÇA-FEIRA,6,2
1,"204,615",12,"2798,65",Boa Ventura de São Roque,32,GUARAPUAVA,TERÇA-FEIRA,6,2
1,"38,448",1,"644,05",GOIOXIM,32,GUARAPUAVA,TERÇA-FEIRA,6,2
12,"4277,6309",174,"102022,49",GUARAPUAVA,32,GUARAPUAVA,SEXTA-FEIRA,6,2
21,"4537,815",211,"36334,34",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,6,2
25,"4502,6755",155,"22225,93",GUARAPUAVA,32,GUARAPUAVA,TERÇA-FEIRA,6,2
4,"707,8738",55,"4241,66",Guarapuava,32,GUARAPUAVA,TERÇA-FEIRA,6,2
5,"544,7626",20,"3999,91",PINHAO,32,GUARAPUAVA,TERÇA-FEIRA,6,2
6,"1145,531",22,"5915,03",PINHAO,32,GUARAPUAVA,QUINTA-FEIRA,6,2
1,"7,131",2,"465,45",TURVO,32,GUARAPUAVA,QUINTA-FEIRA,6,2
4,"615,132",14,"9119,92",TURVO,32,GUARAPUAVA,TERÇA-FEIRA,6,2
3,"440,394",19,"11967,52",TURVO,32,GUARAPUAVA,SÁBADO,6,2
5,"172,7525",78,"4528,91",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUINTA-FEIRA,6,3
2,"191,904",10,"1319,21",Boa Ventura de São Roque,32,GUARAPUAVA,SEXTA-FEIRA,6,3
3,"175,6442",36,"8622,93",Boa Ventura de São Roque,32,GUARAPUAVA,QUINTA-FEIRA,6,3
3,"556,33",14,"3578,7",GOIOXIM,32,GUARAPUAVA,QUINTA-FEIRA,6,3
4,"580,8924",102,"12384,85",GOIOXIM,32,GUARAPUAVA,SEXTA-FEIRA,6,3
1,"56,16",1,"574,63",Goioxim,32,GUARAPUAVA,QUINTA-FEIRA,6,3
17,"1431,8511",136,"10650,35",GUARAPUAVA,32,GUARAPUAVA,SEGUNDA-FEIRA,6,3
30,"2690,0548",249,"24573,12",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,6,3
28,"8308,7291",331,"120309,87",GUARAPUAVA,32,GUARAPUAVA,SEXTA-FEIRA,6,3
1,63,1,"179,28",Guarapuava,32,GUARAPUAVA,SEGUNDA-FEIRA,6,3
3,"1000,7432",87,"7056,75",Guarapuava,32,GUARAPUAVA,QUINTA-FEIRA,6,3
2,"163,624",6,"810,43",Guarapuava,32,GUARAPUAVA,SEXTA-FEIRA,6,3
7,"452,8678",30,"3694,55",PINHAO,32,GUARAPUAVA,QUINTA-FEIRA,6,3
1,"139,755",6,"699,07",PINHAO,32,GUARAPUAVA,SEGUNDA-FEIRA,6,3
4,"46,5014",7,"285,34",TURVO,32,GUARAPUAVA,SEXTA-FEIRA,6,3
6,"708,0666",29,"10993,61",TURVO,32,GUARAPUAVA,SEGUNDA-FEIRA,6,3
1,"2148,278",11,"9466,94",TURVO,32,GUARAPUAVA,TERÇA-FEIRA,6,3
4,"576,1583",24,"4186,79",TURVO,32,GUARAPUAVA,QUINTA-FEIRA,6,3
2,"400,597",16,"1218,94",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,SÁBADO,6,4
1,"186,6672",20,"3600,39",Campina do Simão,32,GUARAPUAVA,QUINTA-FEIRA,6,4
5,"3578,156",45,"8197,54",GOIOXIM,32,GUARAPUAVA,QUINTA-FEIRA,6,4
1,0,1,"49,2",GOIOXIM,32,GUARAPUAVA,TERÇA-FEIRA,6,4
3,"686,0679",25,"18955,99",GUARAPUAVA,32,GUARAPUAVA,SEGUNDA-FEIRA,6,4
42,"5904,7289",542,"56388,19",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,6,4
19,"4617,8605",196,"122094,11",GUARAPUAVA,32,GUARAPUAVA,SEXTA-FEIRA,6,4
35,"3884,8468",431,"55439,42",GUARAPUAVA,32,GUARAPUAVA,SÁBADO,6,4
4,"411,3947",25,"2947,56",Guarapuava,32,GUARAPUAVA,SÁBADO,6,4
7,"999,4608",98,"6699,09",Guarapuava,32,GUARAPUAVA,QUINTA-FEIRA,6,4
19,"1047,3572",102,"16434,7",PINHAO,32,GUARAPUAVA,SÁBADO,6,4
3,"358,9668",35,"2665,45",TURVO,32,GUARAPUAVA,SÁBADO,6,4
2,"22,3801",15,"767,17",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,SEGUNDA-FEIRA,6,5
2,"433,818",14,"5480,22",Boa Ventura de São Roque,32,GUARAPUAVA,SEGUNDA-FEIRA,6,5
16,"2201,0069",119,"50065,61",GUARAPUAVA,32,GUARAPUAVA,SEGUNDA-FEIRA,6,5
1,"18,2602",10,"361,44",PINHAO,32,GUARAPUAVA,SEGUNDA-FEIRA,6,5
1,"129,8292",12,"510,61",TURVO,32,GUARAPUAVA,SEGUNDA-FEIRA,6,5
1,"204,868",9,"773,2",BOA VENTURA DE SÃO ROQUE,32,GUARAPUAVA,QUINTA-FEIRA,7,1
16,"13495,3763",195,"455530,75",GUARAPUAVA,32,GUARAPUAVA,QUINTA-FEIRA,7,1
3,"88,084",6,"1825,61",Guarapuava,32,GUARAPUAVA,QUINTA-FEIRA,7,1
2,"273,812",9,"1469,5",PINHAO,32,GUARAPUAVA,QUINTA-FEIRA,7,1
3,"34,8246",7,"1183,93",TURVO,32,GUARAPUAVA,QUINTA-FEIRA,7,1
1,"7,286",2,"494,61",CATANDUVAS,4,IBEMA,SEXTA-FEIRA,4,1
1,"110,7605",55,"4261,92",CATANDUVAS,4,IBEMA,QUINTA-FEIRA,4,1
1,"136,9",2,"6489,14",CATANDUVAS,4,IBEMA,SEGUNDA-FEIRA,4,1
2,"155,401",17,"1390,67",DIAMANTE DO SUL,4,IBEMA,QUINTA-FEIRA,4,1
4,"217,7922",81,"3911,6",DIAMANTE DO SUL,4,IBEMA,SEXTA-FEIRA,4,1
1,"37,785",9,"1839,63",GUARANIACU,4,IBEMA,SEGUNDA-FEIRA,4,1
3,"1020,6782",22,"7515,43",GUARANIACU,4,IBEMA,QUINTA-FEIRA,4,1
2,"911,5302",38,"8786,73",GUARANIACU,4,IBEMA,SEXTA-FEIRA,4,1
1,"103,743",19,"1404,29",Guaraniaçu,4,IBEMA,QUINTA-FEIRA,4,1
2,"629,1756",23,"2552,42",IBEMA,4,IBEMA,QUINTA-FEIRA,4,1
1,"5,664",1,"247,95",IBEMA,4,IBEMA,SEGUNDA-FEIRA,4,1
1,"124,587",9,"971,23",Campo Bonito,4,IBEMA,TERÇA-FEIRA,4,2
9,"1143,1645",98,"19404,39",GUARANIACU,4,IBEMA,QUINTA-FEIRA,4,2
5,"566,6325",63,"12790,09",IBEMA,4,IBEMA,QUINTA-FEIRA,4,2
7,"356,8863",67,"5241,96",CAMPO BONITO,4,IBEMA,QUARTA-FEIRA,4,3
11,"1083,4386",62,"20336,12",CATANDUVAS,4,IBEMA,QUARTA-FEIRA,4,3
3,"256,2924",33,"3327,22",DIAMANTE DO SUL,4,IBEMA,QUARTA-FEIRA,4,3
2,"141,6146",20,"1704,96",GUARANIACU,4,IBEMA,QUARTA-FEIRA,4,3
5,"86,025",45,"1951,61",IBEMA,4,IBEMA,QUARTA-FEIRA,4,3
3,"198,472",31,"2123,45",CAMPO BONITO,4,IBEMA,QUARTA-FEIRA,4,4
3,"520,4648",27,"4427,7",CATANDUVAS,4,IBEMA,QUARTA-FEIRA,4,4
5,"909,9424",45,"6777,51",GUARANIACU,4,IBEMA,QUARTA-FEIRA,4,4
4,"274,0418",40,"4463,78",Guaraniaçu,4,IBEMA,QUARTA-FEIRA,4,4
6,"2120,28",56,12299,IBEMA,4,IBEMA,QUARTA-FEIRA,4,4
2,"168,416",5,"658,19",Campo Bonito,4,IBEMA,QUARTA-FEIRA,4,5
5,"644,6208",58,"19264,97",CATANDUVAS,4,IBEMA,QUARTA-FEIRA,4,5
7,"256,5908",50,"6466,72",DIAMANTE DO SUL,4,IBEMA,QUARTA-FEIRA,4,5
6,"608,416",96,"12846,67",GUARANIACU,4,IBEMA,QUARTA-FEIRA,4,5
1,"12,576",5,"376,05",Guaraniaçu,4,IBEMA,QUARTA-FEIRA,4,5
7,"431,4851",102,"11105,52",IBEMA,4,IBEMA,QUARTA-FEIRA,4,5
3,"224,2778",29,"1354,47",Ibema,4,IBEMA,QUARTA-FEIRA,4,5
4,"655,3699",51,"4926,89",CAMPO BONITO,4,IBEMA,QUARTA-FEIRA,5,1
1,"16,008",4,"810,69",Campo Bonito,4,IBEMA,QUARTA-FEIRA,5,1
6,"591,8937",78,"10967,32",GUARANIACU,4,IBEMA,QUARTA-FEIRA,5,1
1,"64,1265",18,"860,98",Guaraniaçu,4,IBEMA,QUARTA-FEIRA,5,1
4,"437,2152",60,"7279,19",IBEMA,4,IBEMA,QUARTA-FEIRA,5,1
2,"867,3934",37,"4540,4",CAMPO BONITO,4,IBEMA,SEXTA-FEIRA,5,2
1,"61,0248",5,"387,54",Campo Bonito,4,IBEMA,TERÇA-FEIRA,5,2
1,"8,1544",8,"292,25",Cascavel,4,IBEMA,QUINTA-FEIRA,5,2
5,"538,4658",60,"9346,21",CATANDUVAS,4,IBEMA,SÁBADO,5,2
1,"45,7",3,"267,84",DIAMANTE DO SUL,4,IBEMA,SÁBADO,5,2
3,"163,3393",47,"3542,52",DIAMANTE DO SUL,4,IBEMA,TERÇA-FEIRA,5,2
4,"886,9999",33,"4442,45",GUARANIACU,4,IBEMA,TERÇA-FEIRA,5,2
1,"127,178",22,"970,52",GUARANIACU,4,IBEMA,SEXTA-FEIRA,5,2
2,"109,8368",43,"2956,03",IBEMA,4,IBEMA,TERÇA-FEIRA,5,2
1,"65,9096",8,"615,6",Ibema,4,IBEMA,SEXTA-FEIRA,5,2
2,"82,647",50,"2868,01",CAMPO BONITO,4,IBEMA,SÁBADO,5,3
2,"142,314",10,"2220,07",CAMPO BONITO,4,IBEMA,SEGUNDA-FEIRA,5,3
4,"2054,0694",46,"5713,15",CATANDUVAS,4,IBEMA,SÁBADO,5,3
2,"216,143",3,"1538,14",DIAMANTE DO SUL,4,IBEMA,SEGUNDA-FEIRA,5,3
1,"43,8729",34,"1998,72",DIAMANTE DO SUL,4,IBEMA,SÁBADO,5,3
2,"436,1058",29,"2536,93",GUARANIACU,4,IBEMA,SEGUNDA-FEIRA,5,3
4,"1679,8869",44,"11969,84",GUARANIACU,4,IBEMA,QUARTA-FEIRA,5,3
1,"71,636",5,"1384,54",Guaraniaçu,4,IBEMA,SÁBADO,5,3
2,"967,2524",33,"8220,74",IBEMA,4,IBEMA,QUARTA-FEIRA,5,3
2,"1060,229",23,"4844,13",IBEMA,4,IBEMA,SEGUNDA-FEIRA,5,3
1,"40,525",12,"1268,04",IBEMA,4,IBEMA,SÁBADO,5,3
1,"23,376",6,"320,14",Ibema,4,IBEMA,QUARTA-FEIRA,5,3
1,"211,484",8,"913,71",Ibema,4,IBEMA,SÁBADO,5,3
1,"19,4598",3,"378,51",CAMPO BONITO,4,IBEMA,TERÇA-FEIRA,5,4
1,"58,2",2,"238,68",Cascavel,4,IBEMA,TERÇA-FEIRA,5,4
3,"480,0504",39,"12658,88",CATANDUVAS,4,IBEMA,SEXTA-FEIRA,5,4
2,"47,145",7,"1019,09",DIAMANTE DO SUL,4,IBEMA,TERÇA-FEIRA,5,4
1,"227,5742",17,"2009,24",GUARANIACU,4,IBEMA,TERÇA-FEIRA,5,4
4,"79,584",18,"1847,8",IBEMA,4,IBEMA,TERÇA-FEIRA,5,4
1,"42,2522",14,"876,71",Ibema,4,IBEMA,TERÇA-FEIRA,5,4
1,"29,866",5,"405,77",Cascavel,4,IBEMA,SEXTA-FEIRA,5,5
4,"539,202",12,"8684,9",CATANDUVAS,4,IBEMA,SÁBADO,5,5
1,"4,581",2,"228,93",DIAMANTE DO SUL,4,IBEMA,SÁBADO,5,5
1,"63,536",4,"304,45",DIAMANTE DO SUL,4,IBEMA,SEXTA-FEIRA,5,5
3,"590,9154",37,"4441,22",GUARANIACU,4,IBEMA,SEXTA-FEIRA,5,5
1,"15,2088",18,"423,78",IBEMA,4,IBEMA,SEXTA-FEIRA,5,5
1,"0,1403",2,"14,45",IBEMA,4,IBEMA,SÁBADO,5,5
1,"8,7122",8,"240,28",CAMPO BONITO,4,IBEMA,TERÇA-FEIRA,6,2
2,"172,8457",41,"3050,97",CAMPO BONITO,4,IBEMA,QUINTA-FEIRA,6,2
1,"144,7815",50,"3014,12",CATANDUVAS,4,IBEMA,QUINTA-FEIRA,6,2
1,"189,0312",22,"8423,16",CATANDUVAS,4,IBEMA,TERÇA-FEIRA,6,2
3,"270,3956",83,"6476,68",DIAMANTE DO SUL,4,IBEMA,TERÇA-FEIRA,6,2
1,"162,5112",47,"4481,65",DIAMANTE DO SUL,4,IBEMA,QUINTA-FEIRA,6,2
8,"961,3814",119,"22792,6",GUARANIACU,4,IBEMA,QUINTA-FEIRA,6,2
6,"298,156",61,"6148,34",GUARANIACU,4,IBEMA,TERÇA-FEIRA,6,2
1,"33,1551",23,"1145,52",Guaraniaçu,4,IBEMA,QUINTA-FEIRA,6,2
2,"109,5768",15,"2817,84",IBEMA,4,IBEMA,TERÇA-FEIRA,6,2
9,"849,0369",144,"22511,19",IBEMA,4,IBEMA,QUINTA-FEIRA,6,2
3,"159,197",9,"1454,67",CAMPO BONITO,4,IBEMA,QUINTA-FEIRA,6,3
2,"63,447",12,"473,21",GUARANIACU,4,IBEMA,SEXTA-FEIRA,6,3
3,"445,1918",28,"4698,28",GUARANIACU,4,IBEMA,QUINTA-FEIRA,6,3
2,"33,0424",26,"1446,74",IBEMA,4,IBEMA,QUINTA-FEIRA,6,3
